231.66
231.14999999999998
225.48
218.76
214.92000000000002
217.01
221.51999999999998
213.52
205.66
198.01
198.66
199.45
191.47
174.35
159.0
139.29999999999998
111.3
98.16
96.88
91.02
90.88
95.38999999999999
92.32
110.16
